node_id	degree	weight_degree	closeness_centrality	betweenness_centrality	eigenvector_centrality
BN1	0	0	NA	0	0
BN2	0	0	NA	0	0
BN3	0	0	NA	0	0
BN4	0	0	NA	0	0
BN5	1	0.84066800169605	0.392313316955029	0	0.695852822226407
BN6	0	0	NA	0	0
BN7	0	0	NA	0	0
BN8	0	0	NA	0	0
BN9	0	0	NA	0	0
BN10	2	1.70831506051958	0.585372114963298	1	1
BN11	1	0.867647058823529	0.388204466397591	0	0.718184412111224
