"","LYL7","LYL8","LYL9","LYL10","LYL11","LYL12"
"ASV57",0.003145643,0.002398553,0.003027682,0.006016043,0.000983014,0.001100975
"ASV112",0.002044668,0.002477194,0.00220195,0.001376219,0.001218937,0.003696131
"ASV76",0.002437874,0.001297578,0.003027682,0.00220195,0.002831079,0.004679144
"ASV64",0.002516515,0.003184964,0.002988361,0.001258257,0.002359232,0.002988361
"ASV218",0.004993709,0.003342246,0.003067002,0.005308273,0.004757785,0.002870399
"ASV72",0.001572822,0.002123309,0.002949041,0.001966027,0.001179616,0.002280591
"ASV102",0.00145486,0.002280591,0.00074709,0.001651463,0.004521862,0.005622837
"ASV92",0.002319912,0.00070777,0.002595156,0.003774772,0.002241271,0.002516515
"ASV66",0.002005348,0.002005348,0.001651463,0.001415539,0.001336898,0.000825731
"ASV88",0.001376219,0.002359232,0.002516515,0.002123309,0.001966027,0.001887386
"ASV53",0,0.004167977,0.005308273,0.005426235,0.004718465,0
"ASV157",0.003735451,0.005150991,0.003814092,0.00361749,0.002555835,0.003381567
"ASV96",0.002516515,0.000904372,0.001572822,0.000943693,0.001533501,0.005937402
"ASV170",0.002595156,0.00216263,0.003027682,0.001848065,0.001494181,0.003145643
"ASV75",0.001887386,0.002319912,0.003774772,0.001690783,0.001376219,0.000983014
"ASV135",0.002831079,0.002791758,0.003027682,0.003932054,0.003263605,0.001887386
"ASV176",0.001651463,0.002791758,0.002280591,0.002398553,0.002005348,0.001612142
"ASV139",0.002123309,0.001848065,0.002673797,0.00145486,0.00220195,0.002988361
"ASV252",0.00290972,0.003971375,0.002398553,0.002713117,0.004246618,0.002595156
"ASV71",0.000550488,0.001808745,0.00220195,0.002083989,0.002280591,0.001415539
"ASV149",0.002713117,0.001100975,0.001612142,0.00074709,0.002044668,0.00220195
"ASV190",0.000943693,0.003499528,0.002319912,0.002831079,0.00290972,0.001730104
"ASV374",0.001730104,0.001140296,0.001218937,0.003184964,0.001494181,0.001218937
"ASV165",0.003302925,0.003814092,0.004246618,0,0.003892734,0
"ASV207",0.002988361,0.001100975,0.001887386,0.002595156,0.002437874,0.002083989
"ASV95",0.001494181,0.001769424,0.001651463,0.002241271,0.002595156,0
"ASV133",0.002398553,0.002398553,0.001690783,0.002083989,0.003067002,0.001848065
"ASV119",0.001690783,0.001612142,0.002634476,0.002437874,0.001769424,0.001100975
"ASV151",0.00220195,0.003460208,0.002437874,0.002044668,0.001572822,0.001887386
"ASV5568",0.002437874,0,0,0,0,0
"ASV115",0.002005348,0.001258257,0.002359232,0.001336898,0.000904372,0.002241271
"ASV77",0.001140296,0.00145486,0.001376219,0.001494181,0.001572822,0.001100975
"ASV180",0.002083989,0.000471846,0.000983014,0.002123309,0.00145486,0.000943693
"ASV132",0.00145486,0.001769424,0.002398553,0.001730104,0.001297578,0.002319912
"ASV146",0.001769424,0.001179616,0.001612142,0.002477194,0.001887386,0.001336898
"ASV284",0.002516515,0.001022334,0.001140296,0.002044668,0.00220195,0.002044668
"ASV94",0.001612142,0.00070777,0.001336898,0.001887386,0.001258257,0.002241271
"ASV155",0.001415539,0.001612142,0.000904372,0.001218937,0.00216263,0.001218937
"ASV208",0.001651463,0.002870399,0.002005348,0.000983014,0.001730104,0.001100975
"ASV120",0.001651463,0.001730104,0.001612142,0.000865052,0.001572822,0.001022334
"ASV344",0.001572822,0.001494181,0.001297578,0.002005348,0.002044668,0.002437874
"ASV136",0.001651463,0.002752438,0.001690783,0.002241271,0.000904372,0.000983014
"ASV140",0.002831079,0.00216263,0,0.003538849,0.002870399,0.000983014
"ASV614",0,0.000825731,0.001297578,0.001258257,0.000511167,0
"ASV324",0.001651463,0.002398553,0.002398553,0.003381567,0.003302925,0.001572822
"ASV141",0.001808745,0.001533501,0.001690783,0.001769424,0.001926707,0.000629129
"ASV2373",0.004443221,0,0,0,0,0.002634476
"ASV127",0.001494181,0.001494181,0.001494181,0.001494181,0.001336898,0.001690783
"ASV379",0.00070777,0.003892734,0.003184964,0.00220195,0.003538849,0.001926707
"ASV107",0,0,0.003735451,0,0.002949041,0
"ASV237",0.002673797,0.001808745,0.002005348,0.002752438,0.001336898,0.002359232
"ASV213",0.000825731,0.001494181,0.001376219,0.00070777,0.000393205,0.003263605
"ASV137",0.001494181,0.000786411,0.000983014,0.001218937,0.001808745,0.000825731
"ASV143",0.001100975,0.001572822,0.001179616,0.001140296,0.001258257,0.001612142
"ASV189",0.001769424,0.002752438,0.001966027,0.001730104,0.002477194,0.00145486
"ASV212",0.001376219,0.001808745,0.001533501,0.001494181,0.001336898,0.001769424
"ASV172",0.001769424,0.000825731,0.000904372,0.001297578,0.001258257,0.001100975
"ASV117",0.001376219,0.002870399,0.001612142,0.001022334,0,0.001061655
"ASV234",0.000786411,0.001218937,0.002044668,0.001218937,0.001769424,0.001297578
"ASV125",0.002595156,0.00145486,0.001179616,0.002123309,0.001887386,0.000786411
"ASV164",0.001100975,0.001336898,0.002044668,0.001258257,0.00145486,0
"ASV163",0.001572822,0.001336898,0.00220195,0.001100975,0.001494181,0.001218937
"ASV259",0.001061655,0.002083989,0.002241271,0.000550488,0.001179616,0.002398553
"ASV98",0.000629129,0.001140296,0.00220195,0.001415539,0.000825731,0.001061655
"ASV311",0.000825731,0,0.001612142,0.00070777,0.000983014,0.002870399
"ASV167",0.001730104,0.001336898,0.003027682,0.002280591,0.000904372,0.000943693
"ASV222",0.00074709,0.001022334,0.001415539,0.001336898,0.002123309,0.001808745
"ASV437",0.00145486,0.001061655,0.001690783,0.001494181,0.002005348,0.001336898
"ASV346",0.001690783,0.001769424,0.001218937,0.001022334,0.002123309,0.001336898
"ASV262",0.001336898,0.001533501,0.000550488,0.002044668,0.001730104,0.001140296
"ASV373",0.001651463,0.001690783,0.00074709,0.001572822,0.001297578,0.001179616
"ASV124",0.000275244,0.001218937,0.000668449,0.000393205,0.000275244,0.001494181
"ASV174",0.001258257,0.001061655,0.00145486,0.002280591,0.000786411,0.001061655
"ASV91",0.00074709,0.000550488,0.000983014,0.000865052,0.001612142,0.000943693
"ASV264",0.001848065,0.001218937,0.002280591,0.00145486,0.000983014,0.000432526
"ASV214",0.002359232,0.001258257,0.000943693,0.001966027,0.001926707,0.000983014
"ASV299",0.001258257,0.001769424,0.001730104,0.00145486,0.001022334,0.001848065
"ASV109",0.001100975,0.001022334,0.001179616,0.001140296,0.001769424,0.000825731
"ASV318",0.001218937,0.000550488,0.001258257,0.00074709,0.00220195,0.001376219
"ASV219",0.000314564,0.00145486,0.000904372,0.00145486,0.002949041,0.001140296
"ASV270",0.001572822,0.001100975,0.001966027,0.000786411,0.000668449,0.001179616
"ASV142",0.001022334,0.000825731,0.000511167,0.000353885,0.001572822,0.001494181
"ASV583",0.00145486,0,0,0,0,0.005033029
"ASV225",0.000865052,0.001415539,0.001494181,0.001966027,0.001336898,0.00070777
"ASV401",0.001297578,0,0.001376219,0.001140296,0.001218937,0.001061655
"ASV478",0.001336898,0.000865052,0.00074709,0.00074709,0.002673797,0.00074709
"ASV230",0.001100975,0.001297578,0.00145486,0.000865052,0.000943693,0.000275244
"ASV162",0.000550488,0,0.001769424,0,0,0.001100975
"ASV175",0.001140296,0.00074709,0.002123309,0.000314564,0.000314564,0.000943693
"ASV386",0.001612142,0.000943693,0.00070777,0.00070777,0.00070777,0.001926707
"ASV154",0.000865052,0.000983014,0.000865052,0.000668449,0.000983014,0.000943693
"ASV290",0.000314564,0.001376219,0.000943693,0.001376219,0.001572822,0.000511167
"ASV228",0.000511167,0.001061655,0,0.000668449,0.000393205,0.000589808
"ASV223",0.001258257,0.001179616,0,0.002673797,0,0.000786411
"ASV2404",0.001572822,0.001808745,0.001730104,0.001769424,0.003145643,0.000825731
"ASV320",0.000983014,0.001376219,0.00145486,0.001179616,0.001336898,0.000904372
"ASV195",0.000904372,0.000983014,0.001100975,0.001966027,0.000235923,0.001297578
"ASV246",0.000511167,0.001415539,0.001061655,0.001061655,0.00074709,0.00074709
"ASV171",0.001022334,0.000943693,0.00074709,0.001100975,0.000550488,0.000511167
"ASV3220",0.001966027,0.001926707,0,0.002477194,0,0.002319912
"ASV240",0.001218937,0.001730104,0,0,0.001258257,0.000550488
"ASV220",0.000471846,0.004050016,0.000786411,0.000589808,0.001376219,0.000511167
"ASV3230",0.000589808,0.000668449,0.001651463,0.001100975,0.000471846,0.002044668
"ASV519",0.001808745,0.001140296,0.000943693,0.000825731,0.001258257,0.000865052
"ASV226",0.001179616,0.000904372,0.000668449,0.001494181,0.000589808,0.000786411
"ASV263",0.000668449,0,0.000865052,0.00074709,0.001376219,0.000629129
"ASV297",0.001415539,0.001494181,0.001336898,0.001022334,0.001258257,0.001297578
"ASV168",0.000432526,0.000786411,0.000943693,0.001808745,0.000550488,0.000668449
"ASV261",0,0,0,0,0,0.002044668
"ASV415",0.000904372,0.000943693,0.000511167,0.000904372,0.000393205,0.001769424
"ASV1114",0.001140296,0.001376219,0.002005348,0.001061655,0.001612142,0.001887386
"ASV210",0.00074709,0.001572822,0.00074709,0.000983014,0.000825731,0.000786411
"ASV121",0.001376219,0,0,0.00145486,0,0.001218937
"ASV242",0.001376219,0.000235923,0.000668449,0.000471846,0.001494181,0.001218937
"ASV188",0.000511167,0.000668449,0.00074709,0.00074709,0.00074709,0.000786411
