node_id	degree	weight_degree	closeness_centrality	betweenness_centrality	eigenvector_centrality
ASV2931	45	45	0.0222222222222222	0	2.59629636315951e-16
ASV2945	45	45	0.0222222222222222	0	2.07703709052761e-16
ASV549	45	45	0.0222222222222222	0	1.55777781789571e-16
ASV2626	35	35	0.0285714285714286	0	0
ASV3954	55	55	0.0181818181818182	0	0.999999999999999
ASV3027	45	45	0.0222222222222222	0	1.0385185452638e-16
ASV2932	45	45	0.0222222222222222	0	1.55777781789571e-16
ASV4262	39	39	0.0256410256410256	0	0
ASV939	1	0.985610760609162	0.339926807906679	0	0
ASV1439	43	43	0.0232558139534884	0	3.63481490842332e-16
ASV948	1	0.985610760609162	1.01459931239178	0	0
ASV1203	4	3.97979589711327	0.12659863237109	0	0
ASV2613	35	35	0.0285714285714286	0	0
ASV2693	35	35	0.0285714285714286	0	0
ASV561	45	45	0.0222222222222222	0	1.55777781789571e-16
ASV4019	55	55	0.0181818181818182	0	1
ASV890	3	3	0.333333333333333	0	0
ASV2593	6	5.95959179422654	0.0724744871391589	0	0
ASV142	1	1	1	0	0
ASV3990	55	55	0.0181818181818182	0	0.999999999999999
ASV1482	2	1.97979589711327	0.10185204630041	0	0
ASV1449	7	7	0.142857142857143	0	0
ASV1475	3	2.97979589711327	0.0924371349514566	0	0
ASV407	46	46	0.0217391304347826	0	0
ASV3640	46	46	0.0217391304347826	0	0
ASV1201	3	3	0.333333333333333	0	0
ASV1543	9	8.8585712797929	0.112885020441285	4	0
ASV2057	45	45	0.0222222222222222	0	1.55777781789571e-16
ASV3932	55	55	0.0181818181818182	0	0.999999999999999
ASV1593	4	3.97979589711327	0.12659863237109	0	0
ASV296	5	5	0.2	0	0
ASV3982	55	55	0.0181818181818182	0	1
ASV369	39	39	0.0256410256410256	0	5.19259272631902e-17
ASV852	6	5.9274205171216	0.168707449912058	1	0
ASV2581	35	35	0.0285714285714286	0	0
ASV424	8	8	0.125	0	0
ASV1879	39	39	0.0256410256410256	0	0
ASV1471	4	3.97979589711327	0.12659863237109	0	0
ASV43	2	2	0.5	0	0
ASV3283	3	3	0.333333333333333	0	0
ASV841	43	43	0.0232558139534884	0	3.11555563579141e-16
ASV2585	5	4.95959179422654	0.0677619217375368	0	0
ASV184	1	0.985610760609162	0.113485986213798	0	0
ASV3944	55	55	0.0181818181818182	0	0.999999999999999
ASV4247	39	39	0.0256410256410256	0	0
ASV3646	46	46	0.0217391304347826	0	0
ASV1437	43	43	0.0232558139534884	0	4.67333345368712e-16
ASV383	43	43	0.0232558139534884	0	5.71185199895093e-16
ASV1093	8	8	0.125	0	0
ASV3942	55	55	0.0181818181818182	0	0.999999999999999
ASV3680	46	46	0.0217391304347826	0	0
ASV2980	45	45	0.0222222222222222	0	1.0385185452638e-16
ASV39	35	35	0.0285714285714286	0	0
ASV3999	55	55	0.0181818181818182	0	1
ASV86	1	0.985610760609162	0.338199770797262	0	0
ASV225	1	0.970588235294118	0.171717171717172	0	0
ASV3987	55	55	0.0181818181818182	0	0.999999999999999
ASV1478	5	4.93938769133981	0.0782610098809378	0	0
ASV1474	43	43	0.0232558139534884	0	6.23111127158283e-16
ASV2599	5	5	0.2	0	0
ASV899	5	4.95959179422654	0.0677619217375368	0	0
ASV3661	46	46	0.0217391304347826	0	0
ASV78	2	1.98373875367593	0.504098636046188	0	0
ASV2967	3	3	0.333333333333333	0	0
ASV7	1	0.971008312455224	0.171642883514812	0	0
ASV2595	35	35	0.0285714285714286	0	0
ASV3803	3	3	0.333333333333333	0	0
ASV1845	55	55	0.0181818181818182	0	0.999999999999999
ASV1012	2	1.94201662491045	0.171226252589607	0	0
ASV3652	46	46	0.0217391304347826	0	0
ASV4258	39	39	0.0256410256410256	0	0
ASV3953	55	55	0.0181818181818182	0	0.999999999999999
ASV2257	5	5	0.2	0	0
ASV3013	45	45	0.0222222222222222	0	1.0385185452638e-16
ASV2651	10	9.81816307401944	0.10185204630041	10	0
ASV4257	39	39	0.0256410256410256	0	0
ASV1930	3	3	0.333333333333333	0	0
ASV3632	46	46	0.0217391304347826	0	0
ASV3649	46	46	0.0217391304347826	0	0
ASV11	5	4.94244304243665	0.144641093126934	0	0
ASV864	43	43	0.0232558139534884	0	4.15407418105522e-16
ASV152	3	2.95597949289672	0.203575926308688	0	0
ASV1523	43	43	0.0232558139534884	0	4.67333345368712e-16
ASV2600	35	35	0.0285714285714286	0	0
ASV2386	35	35	0.0285714285714286	0	0
ASV1530	3	2.96747750735186	0.33698654750458	0.5	0
ASV2802	2	2	0.5	0	0
ASV2273	39	39	0.0256410256410256	0	0
ASV921	2	1.96747750735186	0.508265022732564	1	0
ASV389	39	39	0.0256410256410256	0	0
ASV2961	45	45	0.0222222222222222	0	0
